,Acoustic Firmness Index,Atmospheric Pressure at Harvest (Pa),Bitterness Scale,Circumference (mm),Color Intensity (a.u.),Find Distance from Main Vulcano (km),Length (mm),Luminescence Intensity (a.u.),Magnetic orientation (degree),Odor index (a.u.),Seed Count,Skin Thickness (mm),Soil pH where Grown,Sugar Content (mg),Weight (mg),pH,Edible
471,18.7,101540.0,0.0,224.68768657649855,62.83,71.4468050005044,35.72611174785214,0.0012199066726193673,239.4215331642561,61.32980211401238,0.0,4.0,7.05,10324.0,98240.14259989923,4.154843240930155,1.0
472,18.7,101443.0,0.0,192.351607218123,62.08,99.12376948563934,31.04132699467443,0.0005296465471782946,194.1947088433772,10.803437638005114,40.73044342065408,3.5,7.55,11385.0,56268.18259989924,4.87,1.0
473,25.6,94481.0,1.0,221.292665695115,53.85,50.659210322195655,35.6175440820604,0.001542623414755995,292.29450412106115,15.305993246288645,99.21658765551321,5.5,7.61,14560.0,85172.38259989923,3.065582155009086,0.0
474,20.6,97311.0,0.0,213.96149860008325,56.04,15.13341362217804,33.57334775129191,0.008167196194174525,22.25026929757592,8.781530533687784,61.81101004132907,2.5,7.77,11146.0,75254.18259989924,,1.0
475,17.4,103221.0,2.0,196.62813699522627,65.28,84.0808067218502,31.254952175639158,0.0037090197138282713,50.655990462343496,10.208463420123687,36.02079890042373,5.5,7.15,11571.0,59337.582599899244,3.7306453209967563,0.0
476,21.4,104062.0,2.0,217.51892710187022,56.43,38.796618551795405,34.31864390156348,0.0002738056960258319,53.19725807701542,17.065756314414152,86.75680776056159,3.5,7.1,11072.0,78521.18259989924,4.93,0.0
477,15.0,108044.0,1.0,212.53185633291457,61.88,6.629506957548784,32.86932655491417,0.007274022405796846,327.119189960937,3.6541458983682737,16.960152142422082,4.0,7.2,14015.0,74204.18259989924,-4.87,1.0
478,20.4,99280.0,7.0,239.22328867487002,59.14,95.03477450281525,37.945736828871674,0.004571438915403253,12.79974985757307,46.175242722916096,48.81126105823088,6.0,6.96,12596.0,110175.58259989924,5.5744653051721915,0.0
479,13.4,99287.0,0.0,249.4394288683884,68.31,18.721784308182336,39.115401295574486,0.0017607484581757932,135.10803880959034,34.06071967091559,100.67474692197624,5.5,6.32,10010.0,121060.30259989924,4.3074068067927245,1.0
480,19.7,97870.0,1.0,199.62115535419437,51.16,28.395431822463436,31.797883475448415,0.012714429683606945,307.8480477157857,6.08182275516697,53.145947436355186,3.0,7.8,12882.0,64569.582599899244,3.3627302869635174,0.0
481,17.5,100944.0,1.0,173.68670334621714,67.2,65.28316218449068,27.398188304137758,0.0011531440382143775,354.13129175557214,9.93568329586397,0.0,3.0,7.13,11080.0,39836.18259989925,4.97,0.0
482,17.1,99482.0,1.0,196.6928756890397,59.58,44.5536371311887,32.181359687097256,0.003459614672895607,288.54938962991946,23.979986138806414,34.33049268060455,3.5,6.92,12636.0,58409.18259989924,4.91,1.0
483,18.7,99647.0,0.0,189.87342461138834,60.23,15.472300348776981,30.804783561463715,0.0036235579911602237,235.0141289605939,23.512216325614173,29.21231992798318,7.5,7.85,9874.0,58261.18259989924,3.2951811958007937,0.0
484,32.6,89703.0,5.0,202.46295805551065,65.88,41.87296214195774,33.30744043096074,0.00033340385380123833,156.56121419466808,27.378529336278035,53.59100112615961,4.0,7.63,5939.0,70713.58259989924,5.4154989173551416,0.0
485,4.5,104700.0,0.0,221.0568279244404,75.36,27.826500257991725,34.71181878726185,0.002364287906124934,297.19229938009374,18.96080422065201,0.0,1.5,8.01,17189.0,81835.18259989924,5.25,1.0
486,24.8,94493.0,5.0,196.18278128551532,58.13,88.45400546010677,31.41468317455546,0.003604473518389128,6.784543267846268,14.38877952577764,80.76784392756137,3.0,6.76,8974.0,66010.78259989925,3.655511095211093,0.0
487,22.7,100211.0,3.0,204.0250321204954,67.66,102.51692002531898,32.75472462987482,0.00038997483329905114,38.56553671460353,14.273742480593077,8.53177297758273,3.5,7.07,11508.0,65668.78259989925,5.5413786092738375,0.0
488,11.9,103462.0,1.0,223.4838523488366,56.13,29.01021799904775,35.68699414845102,0.00017588584099204648,243.92142341091326,4.604840013115716,79.20996171726404,1.0,7.41,16074.0,89792.18259989924,4.89,0.0
489,22.1,92295.0,2.0,225.28412982762023,55.98,17.964231904854504,35.93808831229005,0.002580002543507254,293.81592509295666,16.570641972574848,55.346862259195106,3.0,6.79,12342.0,85970.18259989924,4.97,1.0
490,21.0,98140.0,2.0,211.8869766908537,67.21,42.27495764253332,33.81737359740905,0.00014710561537710926,263.22240150411454,3.9722410240262627,73.85455720529123,2.5,7.57,10525.0,75416.18259989924,4.88,0.0
491,21.6,101689.0,1.0,215.27169357542593,66.7,72.11709278635973,34.52995060348435,0.00011831590620601841,122.52613375645868,12.94728655172507,33.78143345092756,4.5,7.79,11548.0,78715.18259989924,5.470785784615318,0.0
492,14.0,99885.0,0.0,174.89022617379118,70.28,18.3287395215254,27.913501819789168,0.0005005524090106892,342.39074681554337,19.16076662571903,85.87922387452417,2.5,7.2,12979.0,39893.18259989925,5.16,1.0
493,20.2,106109.0,4.0,161.3494976902392,51.87,31.642915191058734,25.543655025945384,9.565779551229674e-06,112.40869824352623,24.84344525182739,65.86842558115991,6.5,7.42,11509.0,33807.18259989925,4.89,0.0
494,18.3,109853.0,0.0,211.08431992189364,55.67,47.00546049518049,34.023376131192826,0.0031249673171468155,189.27999267116178,7.006824344729582,82.3058328736427,2.0,7.03,15292.0,82911.18259989924,4.7,1.0
495,15.1,101366.0,0.0,214.82000165193708,64.23,38.767880334105804,33.71764816657061,0.0007030561534546758,173.4265238217412,10.652661825649902,93.768525080772,3.0,7.1,15200.0,76738.18259989924,4.9,1.0
496,24.1,97677.0,3.0,268.0758383952172,59.25,43.58019437844839,42.01710607626126,0.0007365002700749551,141.91034568683216,53.25069827431316,83.5339262763056,2.5,7.76,9479.0,143194.54259989923,4.292141219336722,0.0
497,19.9,101020.0,0.0,215.3316824539181,57.73,92.72400229208986,34.505438450712596,0.0020210969432112,284.4647727594357,10.263673689001235,1.4772465049924826,2.5,6.99,16274.0,85500.18259989924,4.98,1.0
498,23.1,96062.0,0.0,214.39071211570445,52.88,75.40407714915459,33.70179278239016,0.0031999843090187398,43.194529325760705,23.013918809728175,84.09449511309201,2.5,7.31,12767.0,77663.18259989924,5.0,1.0
499,16.7,104666.0,2.0,238.09029416719463,57.57,42.27063193233923,38.6247368785678,8.397005235845107e-05,51.491660816727695,9.174068142986748,92.62117221671969,4.5,8.25,14027.0,117253.18259989924,5.562045826864379,0.0
500,18.0,96185.0,5.0,239.113445967064,60.88,53.21266100423926,38.494356847618555,6.442528442749655e-05,64.02193644386205,30.58008296169309,16.035060240419313,2.5,7.6,10707.0,113154.70259989923,4.210968352235334,0.0
501,23.0,105699.0,5.0,194.92318122921438,74.78,30.08508004059171,31.720308491164065,0.0005640380970302253,290.42082390531004,14.904475542998048,44.878607056194426,4.5,6.49,11603.0,64221.582599899244,5.788934666664721,0.0
502,22.6,101336.0,1.0,225.84634496314027,62.37,95.01276278000523,36.33417805114098,0.0017773896188819883,253.2757543566862,30.11259603070742,87.7436125207462,7.0,7.61,11105.0,96175.18259989924,4.192107442972823,0.0
503,23.5,105166.0,4.0,214.36593725361314,64.04,25.897746798477865,33.61903083874857,0.005130766349494222,12.50775770836749,22.290525460363895,18.695578174129743,4.0,7.07,9419.0,70722.18259989924,5.03,1.0
504,23.5,98266.0,0.0,223.16901637932,52.83,15.087820489740848,35.58634339626963,0.0030578463754958565,43.77363990719327,4.466574745463333,53.54971573749289,4.5,6.63,6801.0,93599.98259989923,3.5664298689595286,0.0
505,22.8,104057.0,4.0,212.09668677157558,53.08,41.96389344404179,34.431319752201084,0.002252955352283853,191.93386469499936,5.1766967863153965,77.00164533430228,5.0,7.46,13819.0,83489.18259989924,5.01,1.0
506,19.8,101030.0,6.0,183.87434684626896,63.78,15.189927098833387,28.813749638599663,0.0004220690507743066,231.36974907382395,7.292500878792797,36.90206332402875,4.5,7.45,10933.0,53563.18259989924,5.4496899550163835,0.0
507,12.3,109801.0,0.0,180.13581151335282,69.64,9.395757669583475,28.708946217978742,0.004169871884484057,20.97167274137878,20.798696189392977,0.0,3.0,7.21,13679.0,46016.18259989925,5.15,1.0
508,22.9,94822.0,3.0,197.47700716995075,56.6,78.68961233595411,31.62045246980981,0.0030686502145139453,337.722045440739,23.493385728141366,95.10907706304899,4.0,7.55,10152.0,67797.58259989924,3.43635489292421,0.0
509,14.4,106262.0,3.0,197.9850415723572,70.59,13.202498490868788,32.24175046512938,0.0003295510474433631,16.606378536281717,8.654066808963158,40.740696384547675,6.0,7.48,12169.0,64536.18259989925,5.08,0.0
510,21.8,99144.0,0.0,215.2573154527845,58.83,13.324466317950371,34.899223711674615,0.010045283792044044,28.482177628638738,16.32183245670851,67.26008080385854,3.0,7.57,13587.0,82238.18259989924,5.09,1.0
511,34.8,102154.0,6.0,233.97096383915755,78.32,28.837107657676366,37.35022360430843,0.0025405534126633966,138.20934824874723,21.07529211325763,96.92941186331554,4.5,7.17,5950.0,107972.38259989923,3.132976264032324,0.0
512,9.4,104418.0,0.0,210.5399237399848,74.32,21.703514921936296,33.338317953906554,0.012939912525898467,195.69549309447964,17.634174449880216,62.968592876483825,4.0,7.55,14541.0,75758.18259989924,5.18,1.0
513,26.8,93829.0,1.0,247.3305072398573,64.58,37.086080839216805,39.575471789075124,0.0018708931493536672,200.75152691777734,13.592062680188779,24.51014345588917,5.5,7.91,7533.0,126291.82259989923,4.219030040845891,0.0
514,28.3,96481.0,3.0,206.87560943605226,61.06,16.976268022789647,33.62568091739608,0.00022867371127632824,284.7678289837344,14.248848895608793,75.95999816881779,5.5,7.54,10654.0,73442.38259989923,5.452112477327826,0.0
515,20.1,105891.0,0.0,192.1581605872352,55.27,22.859928393332865,30.85653076762617,0.0021293667631307593,298.42620046076814,7.462146334353183,31.66109932367477,7.5,6.58,14249.0,54551.18259989924,4.9,1.0
516,9.0,100073.0,0.0,177.95325604326675,82.0,47.36331613973802,29.035070142356606,0.0024155043582547503,182.2152717831643,13.007954014546701,0.0,4.5,7.7,15995.0,49067.18259989924,5.2,1.0
517,22.5,93540.0,0.0,240.77444889309274,61.47,62.264426066064395,38.27172552937682,0.011142808026948168,225.59401140339105,7.166651374197241,13.669540633645816,4.0,6.8,10347.0,111151.18259989924,4.260136001678111,0.0
518,18.4,100642.0,0.0,213.89047795190953,53.95,39.58770284456492,33.75321302195252,0.0008641058364297399,207.87312186358184,8.181234991340066,82.02031131245624,3.5,6.93,13141.0,77317.18259989924,4.93,1.0
519,24.9,103931.0,4.0,257.9081945885297,68.74,78.93972386740683,41.26558482205415,0.0008096036604437924,357.4452175115914,5.184229115677939,96.83156553923861,3.5,6.86,8820.0,137139.34259989922,4.171548180446515,1.0
520,37.1,105006.0,2.0,225.14898097964425,66.32,40.155530139675506,36.384622533748356,0.004118318361022192,107.22299281397291,10.56770609776703,76.41348748982057,4.5,6.89,8470.0,94904.38259989923,3.077185036457764,0.0
521,25.8,100142.0,3.0,191.8988903428527,63.46,45.31327747846235,30.211259615575894,0.0002349406473296977,28.55680347140727,22.66580930572414,100.45359121815171,5.0,6.89,9271.0,58999.18259989924,5.410693335960837,0.0
522,22.4,102454.0,5.0,197.0790341765343,63.8,25.3193226524343,31.095688705322548,0.0011066383006117292,92.13154250331868,12.908438173543688,39.64445067030481,3.5,7.11,14301.0,54599.18259989924,4.98,1.0
523,25.3,92257.0,0.0,208.6089464859726,62.88,39.586618088154744,33.18444916083067,0.0018248353141253387,338.3524548746857,8.201516136803606,17.583178049537118,2.0,7.78,12911.0,77321.18259989924,4.91,1.0
524,21.6,96768.0,7.0,225.84595537067963,67.25,102.98431677889027,36.10960152916749,0.0045310516040216135,278.4228889865999,7.515580982578321,55.098846093711145,3.5,6.52,9127.0,90976.78259989925,3.380137065409964,0.0
525,30.1,103440.0,0.0,249.207729283511,69.57,19.36520597183975,39.04595169453017,0.00043615289033975253,207.954770632228,13.760018422264196,22.92919952731468,4.5,6.29,9507.0,118299.58259989924,5.474878586267905,0.0
526,15.4,98346.0,3.0,169.19533736351607,72.28,21.68853664657852,27.210811060305957,0.0014822071294184063,107.74208370993667,3.4447124756506167,47.76414416260212,6.5,8.31,12656.0,37045.18259989925,5.09,1.0
527,21.4,96235.0,3.0,209.09499447631143,63.55,16.377032147958403,33.5474049822901,0.0020764131259836576,157.27418641718847,113.65112326747628,78.37036839699456,7.0,6.59,14044.0,80781.58259989924,5.578047091541022,0.0
528,18.5,104682.0,2.0,227.1010643202297,62.04,23.25325817826201,35.79312070441969,0.0009525940644661099,220.6147810530374,28.914675150252613,110.3888241032098,3.5,7.66,10955.0,100302.22259989922,4.046013990089839,0.0
529,23.3,100131.0,2.0,214.79673585833106,65.52,37.39616624652654,33.32223885386564,0.0018003555061107785,213.55040889397253,18.516315111614748,18.372117855159757,3.5,7.15,12199.0,70737.58259989924,5.639671303785455,0.0
530,31.1,103406.0,3.0,216.50067792618742,51.87,33.90359038735724,34.75485364400706,0.0013974094753923774,281.5342662119445,4.585070124048862,17.346817864813424,1.0,7.46,12303.0,88631.18259989924,4.64,1.0
531,16.0,100705.0,0.0,214.48033276193706,84.44,43.533985866066814,33.50016639662398,0.0005985295209992531,156.8400464463275,5.270280987990016,36.814655873083424,5.5,8.14,15280.0,78580.18259989924,5.37,1.0
532,19.7,96037.0,0.0,206.4434799449358,65.4,68.02214435515589,32.84683478155135,0.0008038090083842546,340.22343846345706,3.736142139176118,80.27020141989343,5.0,6.99,11066.0,66800.38259989923,3.5285490514290636,0.0
533,20.2,98262.0,2.0,200.55374772551278,53.11,49.76759456763646,31.968159011924577,0.0023904396969034276,317.23431116864924,17.585470424599585,100.59923363125871,6.5,7.79,12037.0,60177.582599899244,3.4741134947336167,0.0
534,17.6,94435.0,4.0,219.7718448583891,59.09,32.05401355043423,35.24098237477244,0.0023848029969406564,144.96291381646657,11.712629766248364,47.09829566491018,5.0,8.04,10102.0,82574.38259989923,3.2914797711819808,0.0
535,8.6,102576.0,2.0,210.56990513799363,63.68,49.84070120500856,33.974614721487235,0.0007618921273378391,183.18580930541225,2.8332555455529467,62.581604592188285,3.5,7.08,12362.0,81057.18259989924,5.06,1.0
536,27.4,100998.0,4.0,222.78041638279055,63.73,102.83129866629598,34.67829088230837,0.0022861213472814322,127.82703223666036,7.238603435378809,1.8505437098656223,3.0,6.71,14229.0,92708.18259989924,4.99,1.0
537,14.9,105094.0,1.0,212.4261828261963,60.95,47.47644340972451,34.87826589286269,0.00045645114098288023,113.55289820208648,13.962994233527786,101.28257358185442,4.0,7.14,9395.0,88052.38259989923,5.58827646157334,0.0
538,24.6,105188.0,4.0,210.1392850691893,63.01,23.067096122949778,32.39764741748242,0.000498656204733272,257.31279971627225,5.792679050874257,105.73757036446503,3.0,8.11,11352.0,71861.98259989923,5.425404663295176,0.0
539,15.1,99278.0,0.0,180.6377865700709,62.6,21.571392936577904,29.00613501288827,0.0017903917917802181,16.527382138947402,8.914206379338475,55.39623585585581,3.5,6.7,12282.0,46211.18259989925,4.85,1.0
540,12.2,103623.0,5.0,250.70266661257156,64.32,55.76288543797731,39.437994870949204,0.0007439314430173951,0.0853572462006591,21.929070543001536,16.78761727610437,4.5,7.25,7155.0,127371.82259989923,4.292760912842396,0.0
541,11.5,102029.0,0.0,221.00552351169466,63.63,106.70134376362951,34.28745453502991,0.0041864373663078585,99.2598121314912,7.166689624558125,76.05272923510633,5.0,6.68,14133.0,82414.18259989924,5.12,1.0
542,33.2,106586.0,2.0,220.59682443443245,66.39,105.37275232882408,35.32282627403907,0.0012225004835158134,161.90381504118844,18.646671872043793,0.0,4.0,6.59,7181.0,90344.38259989923,2.9176663314553464,0.0
543,14.4,93871.0,3.0,231.50238508210813,61.6,29.735999343761744,37.33330725718616,0.0017592082063946322,203.03428993409628,4.580121095741209,10.332234832286993,2.0,6.43,11400.0,102875.50259989925,4.2413855882857705,0.0
544,22.8,96555.0,0.0,250.5507905664409,60.69,12.680025319823734,40.60879717107375,0.0009754964785407526,332.959205291933,29.605046145161428,89.25660496209136,6.5,7.52,9466.0,126721.90259989927,4.214408017914568,1.0
545,22.4,90815.0,0.0,230.2497757517093,53.99,49.723883390987346,36.95496831292181,0.0007163986023818939,310.8377402961728,9.254587514670499,54.80341232410848,2.5,7.23,9817.0,108465.58259989924,5.523899128963148,0.0
546,24.7,105066.0,3.0,190.7101990459623,57.16,11.907383723224811,30.434942672611715,0.0014519881726255644,3.4094910369308673,12.184809086145227,6.858542339867931,2.5,7.25,12100.0,55662.18259989924,4.75,1.0
547,20.2,104332.0,0.0,210.6735828334244,63.47,108.10245792982595,33.61919569931929,0.0005048634497798884,184.1661580345506,29.314956611117164,22.6764192685812,3.5,7.01,15264.0,77458.18259989924,4.9,1.0
548,22.9,92441.0,0.0,222.21708552258303,58.64,2.674412890833775,34.745898797378715,0.002579819254253063,244.5321757531184,13.608702038811819,90.30873006224638,2.0,7.0,10125.0,80045.18259989924,4.95,1.0
549,18.9,103355.0,0.0,212.537561047624,62.23,80.18911328841735,33.7398673711875,0.0018543712347048789,174.24579793620106,30.345779257454623,0.0,5.0,7.83,13441.0,79734.18259989924,4.77,1.0
550,24.6,103693.0,0.0,214.24551531094937,59.61,17.280272544388385,33.710574817879056,0.0014064498272990146,176.12504961731017,6.824839772253375,69.70637159898659,3.0,7.43,13871.0,76275.18259989924,5.04,1.0
551,19.6,102656.0,0.0,219.8820520902172,65.7,44.28175767576738,35.384655761285146,0.00013574784155615194,350.2412815120497,5.570357357000814,18.263107964421486,5.5,7.47,16590.0,83556.18259989924,5.02,1.0
552,19.1,96991.0,4.0,231.71852300255196,55.4,28.464266425824242,36.724429269433436,0.006435707666469406,175.12739071530817,9.774634880306467,0.0,3.5,7.96,10493.0,93506.86259989924,4.244776996975313,1.0
553,20.5,101648.0,2.0,229.25226088008003,56.63,49.93239621060088,36.04862864730339,0.0007626872904901543,41.329659434100854,18.56967608733818,83.28167415770659,2.0,7.07,11760.0,98369.98259989923,5.693346815760619,0.0
554,20.8,101266.0,0.0,213.12314774552294,63.32,98.8588464961768,33.70156798404026,0.0030716299097202624,102.3025831449786,8.799108537105973,85.30129481687362,3.5,7.83,13990.0,75424.18259989924,5.02,1.0
555,17.4,104698.0,0.0,215.04633238146712,56.09,37.19990972528717,33.32844289725408,0.009509787048183565,224.13480394853758,13.801144029749954,65.67691715996096,1.0,7.25,12857.0,73362.18259989924,4.96,1.0
556,16.5,101770.0,2.0,216.56235187073096,64.58,35.074322204748455,34.69457577189782,0.00016377607676799054,50.79189463675013,11.961354437932528,2.6175205379426494,3.0,7.01,5754.0,80175.58259989924,5.175692330405624,0.0
557,24.7,103056.0,4.0,248.55947871261267,73.22,82.96032352344811,39.76975361162195,0.0025542123086078764,208.51428029210902,11.1301955585962,9.454642883503244,5.0,7.81,10206.0,124487.02259989922,,0.0
558,24.3,104802.0,0.0,182.4634063247379,60.61,106.63294772523179,28.943009088473865,0.0032656054179252252,107.41650182872895,2.139704217864012,23.4971753887708,1.5,7.02,10853.0,58367.18259989924,4.62,1.0
559,22.0,97031.0,0.0,212.86610298233472,66.4,60.70491712113455,34.391726643340014,0.007180172648363995,350.016738744459,8.763503671311685,75.4055311640253,1.5,7.18,14496.0,81364.18259989924,4.93,1.0
